Id,Name,NumBytes,Type,Min,Max,Multiplier,Units,Description,SupportedModels,Groups
294,GSM Cell ID 3,2,Unsigned,0,65535,1,,Unique ID of the Cell 3,"GH5200, TAT100, TAT140, TAT141, TAT240, TFT100, TMT250, TST100",Permanent I/O elements
295,ME Headway Valid,1,Unsigned,0,1,1,,"0 - Headway Valid is off; 
1 - Headway Valid is on (when CIPV is detected).","FMB640, FMB641, FMC640, FMC650, FMM640, FMM650",Mobileye elements
295,GSM Signal RX 3,1,Unsigned,0,63,1,,GSM Signal of the Cell 3,"GH5200, TAT100, TAT140, TAT141, TAT240, TFT100, TMT250, TST100",Permanent I/O elements
296,ME Headway Measurement,1,Unsigned,0,9,0,,Seconds,"FMB640, FMB641, FMC640, FMC650, FMM640, FMM650",Mobileye elements
296,GSM Cell LAC 4,2,Unsigned,0,65534,1,,Location Area Code of the Cell 4,"GH5200, TAT100, TAT140, TAT141, TAT240, TFT100, TMT250, TST100",Permanent I/O elements
297,ME LDW Off,1,Unsigned,0,1,1,,"0 - LDW are enabled; 
1 - LDW are disabled.","FMB640, FMB641, FMC640, FMC650, FMM640, FMM650",Mobileye elements
297,GSM Cell ID 4,2,Unsigned,0,65535,1,,Unique ID of the Cell 4,"GH5200, TAT100, TAT140, TAT141, TAT240, TFT100, TMT250, TST100",Permanent I/O elements
298,ME Left LDW On,1,Unsigned,0,1,1,,"0 - Left LDW are enabled; 
1 - Left LDW are disabled.","FMB640, FMB641, FMC640, FMC650, FMM640, FMM650",Mobileye elements
298,GSM Signal RX 4,1,Unsigned,0,63,1,,GSM Signal of the Cell 4,"GH5200, TAT100, TAT140, TAT141, TAT240, TFT100, TMT250, TST100",Permanent I/O elements
299,ME Right LDW On,1,Unsigned,0,1,1,,"0 - Right LDW are enabled; 
1 - Right LDW are disabled.","FMB640, FMB641, FMC640, FMC650, FMM640, FMM650",Mobileye elements
300,ME Maintenance,1,Unsigned,0,1,1,,"0 - Internal error is not detected; 
1 - Internal error is detected.","FMB640, FMB641, FMC640, FMC650, FMM640, FMM650",Mobileye elements
301,ME Fail Safe,1,Unsigned,0,1,1,,"0 - Fail Safe indicator is off; 
1 - Fail Safe indicator (modes) is on (blur image, saturated image, low sun,
partial blockage, partial transparent).","FMB640, FMB641, FMC640, FMC650, FMM640, FMM650",Mobileye elements
302,ME FCW On,1,Unsigned,0,1,1,,"0 - FCW are disabled; 
1 - FCW are enabled;","FMB640, FMB641, FMC640, FMC650, FMM640, FMM650",Mobileye elements
303,Instant Movement,1,Unsigned,0,1,1,,Logic: 0/1 returns movement value,"FM3001, FMB001, FMB002, FMB003, FMB010, FMB020, FMB110, FMB120, FMB122, FMB125, FMB130, FMB140, FMB150, FMB202, FMB204, FMB206, FMB208, FMB209, FMB225, FMB640, FMB641, FMB900, FMB910, FMB920, FMB962, FMB964, FMB965, FMC001, FMC003, FMC125, FMC130, FMC150, FMC225, FMC250, FMC640, FMC650, FMC800, FMC880, FMC920, FMM001, FMM003, FMM125, FMM130, FMM150, FMM250, FMM640, FMM650, FMM800, FMM80A, FMM880, FMM920, FMP100, FMT100, FMU125, FMU126, FMU130, GH5200, MSP500, MTB100, TAT100, TAT140, TAT141, TAT240, TFT100, TMT250, TST100",Permanent I/O elements
304,Vehicles Range On Battery,4,Unsigned,0,16777215,1,m,Vehicle Range on Battery,"FM3001, FMB001, FMB002, FMB003, FMB110, FMB120, FMB122, FMB125, FMB130, FMB140, FMB202, FMB204, FMB208, FMB209, FMB225, FMB900, FMB910, FMB920, FMB962, FMB964, FMB965, FMC001, FMC003, FMC125, FMC130, FMC225, FMC800, FMC920, FMM001, FMM003, FMM125, FMM130, FMM800, FMM920, FMP100, FMT100, FMU125, FMU126, FMU130, MSP500, MTB100","ALLCAN300, CANCONTROL"
304,ME Headway Warning Repeat Enabled,1,Unsigned,0,1,1,,"0 - Headway Warning Repeat is disabled; 
1 - Headway Warning Repeat is enabled.","FMB640, FMB641, FMC640, FMC650, FMM640, FMM650",Mobileye elements
305,Vehicles Range On Additional Fuel,4,Unsigned,0,16777215,1,m,Vehicle Range On Additional Fuel,"FM3001, FMB001, FMB002, FMB003, FMB110, FMB120, FMB122, FMB125, FMB130, FMB140, FMB202, FMB204, FMB208, FMB209, FMB225, FMB900, FMB910, FMB920, FMB962, FMB964, FMB965, FMC001, FMC003, FMC125, FMC130, FMC225, FMC800, FMC920, FMM001, FMM003, FMM125, FMM130, FMM800, FMM920, FMP100, FMT100, FMU125, FMU126, FMU130, MSP500, MTB100","ALLCAN300, CANCONTROL"
305,ME Headway Warning Level,1,Unsigned,0,2,1,,"0 - No CIPV is present; 
1 - A CIPV is present with HW > HW Config; 
2 - A CIPV is present with HW <= HW Config or HW < 0,6.","FMB640, FMB641, FMC640, FMC650, FMM640, FMM650",Mobileye elements
306,BLE Fuel Frequency #1,4,Unsigned,0,2147483647,1,,Frequency value of BLE fuel sensor #1,"FM3001, FMB001, FMB002, FMB003, FMB010, FMB020, FMB110, FMB120, FMB122, FMB125, FMB130, FMB140, FMB150, FMB202, FMB204, FMB206, FMB208, FMB209, FMB225, FMB900, FMB910, FMB920, FMB962, FMB964, FMB965, FMC001, FMC003, FMC125, FMC130, FMC150, FMC225, FMC250, FMC800, FMC880, FMC920, FMM001, FMM003, FMM125, FMM130, FMM150, FMM250, FMM800, FMM80A, FMM880, FMM920, FMP100, FMT100, FMU125, FMU126, FMU130, MSP500, MTB100",Bluetooth Low Energy
306,ME TSR Warning Level,1,Unsigned,0,7,1,,"0 - Speed <= Road Speed;
1 - Speed > Road Speed + [0-5 km/h]; 
2 - Speed > Road Speed + [5-10 km/h]; 
3 - Speed > Road Speed + [10-15 km/h]; 
4 - Speed > Road Speed + [15-20 km/h]; 
5 - Speed > Road Speed + [20-25 km/h]; 
6 - Speed > Road Speed + [25-30 km/h]; 
7 - Speed > Road Speed + [30-35 km/h] and + 35 km/h;","FMB640, FMB641, FMC640, FMC650, FMM640, FMM650",Mobileye elements
307,BLE Fuel Frequency #2,4,Unsigned,0,2147483647,1,,Frequency value of BLE fuel sensor #2,"FM3001, FMB001, FMB002, FMB003, FMB010, FMB020, FMB110, FMB120, FMB122, FMB125, FMB130, FMB140, FMB150, FMB202, FMB204, FMB206, FMB208, FMB209, FMB225, FMB900, FMB910, FMB920, FMB962, FMB964, FMB965, FMC001, FMC003, FMC125, FMC130, FMC150, FMC225, FMC250, FMC800, FMC880, FMC920, FMM001, FMM003, FMM125, FMM130, FMM150, FMM250, FMM800, FMM80A, FMM880, FMM920, FMP100, FMT100, FMU125, FMU126, FMU130, MSP500, MTB100",Bluetooth Low Energy
307,ME Tamper Alert,1,Unsigned,0,1,1,,"0 - No tamper alert; 
1 - Tamper alert.","FMB640, FMB641, FMC640, FMC650, FMM640, FMM650",Mobileye elements
308,BLE Fuel Frequency #3,4,Unsigned,0,2147483647,1,,Frequency value of BLE fuel sensor #3,"FM3001, FMB001, FMB002, FMB003, FMB010, FMB020, FMB110, FMB120, FMB122, FMB125, FMB130, FMB140, FMB150, FMB202, FMB204, FMB206, FMB208, FMB209, FMB225, FMB900, FMB910, FMB920, FMB962, FMB964, FMB965, FMC001, FMC003, FMC125, FMC130, FMC150, FMC225, FMC250, FMC800, FMC880, FMC920, FMM001, FMM003, FMM125, FMM130, FMM150, FMM250, FMM800, FMM80A, FMM880, FMM920, FMP100, FMT100, FMU125, FMU126, FMU130, MSP500, MTB100",Bluetooth Low Energy
308,ME High Beam,1,Unsigned,0,1,1,,"0 - Off; 
1 - On.","FMB640, FMB641, FMC640, FMC650, FMM640, FMM650",Mobileye elements
309,BLE Fuel Frequency #4,4,Unsigned,0,2147483647,1,,Frequency value of BLE fuel sensor #4,"FM3001, FMB001, FMB002, FMB003, FMB010, FMB020, FMB110, FMB120, FMB122, FMB125, FMB130, FMB140, FMB150, FMB202, FMB204, FMB206, FMB208, FMB209, FMB225, FMB900, FMB910, FMB920, FMB962, FMB964, FMB965, FMC001, FMC003, FMC125, FMC130, FMC150, FMC225, FMC250, FMC800, FMC880, FMC920, FMM001, FMM003, FMM125, FMM130, FMM150, FMM250, FMM800, FMM80A, FMM880, FMM920, FMP100, FMT100, FMU125, FMU126, FMU130, MSP500, MTB100",Bluetooth Low Energy
309,ME Low Beam,1,Unsigned,0,1,1,,"0 - Off; 
1 - On.","FMB640, FMB641, FMC640, FMC650, FMM640, FMM650",Mobileye elements
310,ME Wipers,1,Unsigned,0,1,1,,"0 - Off; 
1 - On.","FMB640, FMB641, FMC640, FMC650, FMM640, FMM650, GH5200, TAT100, TAT140, TAT141, TAT240, TFT100, TMT250, TST100",Mobileye elements
311,ME Right Signal,1,Unsigned,0,1,1,,"0 - Off; 
1 - On.","FMB640, FMB641, FMC640, FMC650, FMM640, FMM650",Mobileye elements
312,ME Left Signal,1,Unsigned,0,1,1,,"0 - Off; 
1 - On.","FMB640, FMB641, FMC640, FMC650, FMM640, FMM650",Mobileye elements
313,ME Brake Signal,1,Unsigned,0,1,1,,"0 - Off; 
1 - On.","FMB640, FMB641, FMC640, FMC650, FMM640, FMM650",Mobileye elements
314,ME Wipers Available,1,Unsigned,0,1,1,,,"FMB640, FMB641, FMC640, FMC650, FMM640, FMM650",Mobileye elements
315,ME Low Beam Available,1,Unsigned,0,1,1,,,"FMB640, FMB641, FMC640, FMC650, FMM640, FMM650",Mobileye elements
316,ME High Beam Available,1,Unsigned,0,1,1,,,"FMB640, FMB641, FMC640, FMC650, FMM640, FMM650",Mobileye elements
317,Crash event counter,1,Unsigned,0,255,1,,Connects trace with specific eventual crash record,"FM3001, FMB001, FMB002, FMB003, FMB010, FMB020, FMB110, FMB120, FMB122, FMB125, FMB130, FMB140, FMB150, FMB202, FMB204, FMB206, FMB208, FMB209, FMB225, FMB900, FMB910, FMB920, FMB962, FMB964, FMB965, FMC001, FMC003, FMC125, FMC130, FMC150, FMC225, FMC250, FMC800, FMC880, FMC920, FMM001, FMM003, FMM125, FMM130, FMM150, FMM250, FMM800, FMM80A, FMM880, FMM920, FMP100, FMT100, FMU125, FMU126, FMU130, MSP500, MTB100",Eventual I/O elements
317,ME Speed Available,1,Unsigned,0,1,1,,,"FMB640, FMB641, FMC640, FMC650, FMM640, FMM650",Mobileye elements
318,GNSS Jamming,1,Unsigned,0,2,1,,"GNSS Jamming state:
0 - GPS jamming ended/healthy state 
1 - GPS jamming warning state 
2 - GPS jamming critical state","FM3001, FMB001, FMB002, FMB003, FMB010, FMB110, FMB120, FMB122, FMB125, FMB130, FMB140, FMB150, FMB202, FMB204, FMB206, FMB208, FMB209, FMB225, FMB900, FMB910, FMB920, FMB962, FMB964, FMB965, FMC001, FMC003, FMC125, FMC130, FMC150, FMC225, FMC250, FMC800, FMC880, FMC920, FMM001, FMM003, FMM125, FMM130, FMM150, FMM800, FMM80A, FMM880, FMM920, FMP100, FMT100, FMU125, FMU126, FMU130, MSP500, MTB100",Eventual I/O elements
318,ME Speed,1,Unsigned,0,255,1,km/h,,"FMB640, FMB641, FMC640, FMC650, FMM640, FMM650",Mobileye elements
319,ME TSR 1,8,Unsigned,0,0,1,,Mobileye sign recognition data,"FMB640, FMB641, FMC640, FMC650, FMM640, FMM650",Mobileye elements
320,ME TSR 2,8,Unsigned,0,0,1,,Mobileye sign recognition data,"FMB640, FMB641, FMC640, FMC650, FMM640, FMM650",Mobileye elements
321,ME TSR 3,8,Unsigned,0,0,1,,Mobileye sign recognition data,"FMB640, FMB641, FMC640, FMC650, FMM640, FMM650",Mobileye elements
322,ME TSR 4,8,Unsigned,0,0,1,,Mobileye sign recognition data,"FMB640, FMB641, FMC640, FMC650, FMM640, FMM650",Mobileye elements
323,ME TSR 5,8,Unsigned,0,0,1,,Mobileye sign recognition data,"FMB640, FMB641, FMC640, FMC650, FMM640, FMM650",Mobileye elements
324,ME TSR 6,8,Unsigned,0,0,1,,Mobileye sign recognition data,"FMB640, FMB641, FMC640, FMC650, FMM640, FMM650",Mobileye elements
325,VIN,17,ASCII,0,0,1,,VIN number,"FM3001, FMB001, FMB002, FMB003, FMB110, FMB120, FMB122, FMB125, FMB130, FMB140, FMB202, FMB204, FMB208, FMB209, FMB225, FMB900, FMB910, FMB920, FMB962, FMB964, FMB965, FMC001, FMC003, FMC125, FMC130, FMC225, FMC800, FMC920, FMM001, FMM003, FMM125, FMM130, FMM800, FMM920, FMP100, FMT100, FMU125, FMU126, FMU130, MSP500, MTB100","ALLCAN300, CANCONTROL"
325,ME TSR 7,8,Unsigned,0,0,1,,Mobileye sign recognition data,"FMB640, FMB641, FMC640, FMC650, FMM640, FMM650",Mobileye elements
326,ME TSR VO,8,Unsigned,0,0,1,,Mobileye vision only sign type data,"FMB640, FMB641, FMC640, FMC650, FMM640, FMM650",Mobileye elements
327,UL202-02 Sensor Fuel level,2,Signed,-150,32767,0.1,mm,UL202-02 Sensor Fuel level,"FM3001, FMB001, FMB002, FMB003, FMB010, FMB020, FMB110, FMB120, FMB122, FMB125, FMB130, FMB140, FMB150, FMB202, FMB204, FMB208, FMB209, FMB225, FMB900, FMB910, FMB920, FMB962, FMB964, FMB965, FMC001, FMC003, FMC125, FMC130, FMC150, FMC225, FMC250, FMC800, FMC880, FMC920, FMM001, FMM003, FMM125, FMM130, FMM150, FMM250, FMM800, FMM80A, FMM880, FMM920, FMP100, FMT100, FMU125, FMU126, FMU130, MSP500, MTB100",Permanent I/O elements
327,Geofence zone 21,1,Unsigned,0,1,1,,"0 – target left zone
1 – target entered zone","FMB640, FMB641, FMC640, FMC650, FMM640, FMM650",Eventual I/O elements
328,Geofence zone 22,1,Unsigned,0,1,1,,"0 – target left zone 
1 – target entered zone","FMB640, FMB641, FMC640, FMC650, FMM640, FMM650",Eventual I/O elements
329,AIN Speed,2,Unsigned,0,65535,1,,,"FM3001, FMB001, FMB002, FMB003, FMB010, FMB020, FMB110, FMB120, FMB122, FMB125, FMB130, FMB140, FMB150, FMB202, FMB204, FMB208, FMB209, FMB225, FMB900, FMB910, FMB920, FMB962, FMB964, FMB965, FMC001, FMC003, FMC125, FMC130, FMC150, FMC225, FMC250, FMC800, FMC880, FMC920, FMM001, FMM003, FMM125, FMM130, FMM150, FMM250, FMM800, FMM80A, FMM880, FMM920, FMP100, FMT100, FMU125, FMU126, FMU130, MSP500, MTB100",Permanent I/O elements
329,Geofence zone 23,1,Unsigned,0,1,1,,"0 – target left zone
1 – target entered zone","FMB640, FMB641, FMC640, FMC650, FMM640, FMM650",Eventual I/O elements
330,Geofence zone 24,1,Unsigned,0,1,1,,"0 – target left zone
1 – target entered zone","FMB640, FMB641, FMC640, FMC650, FMM640, FMM650",Eventual I/O elements
331,BLE 1 Custom #1,-1,Hex,0,0,1,,Custom IO element for BLE sensor,"FM3001, FMB001, FMB002, FMB003, FMB010, FMB020, FMB110, FMB120, FMB122, FMB125, FMB130, FMB140, FMB150, FMB202, FMB204, FMB206, FMB208, FMB209, FMB225, FMB900, FMB910, FMB920, FMB962, FMB964, FMB965, FMC001, FMC003, FMC125, FMC130, FMC150, FMC225, FMC250, FMC800, FMC880, FMC920, FMM001, FMM003, FMM125, FMM130, FMM150, FMM250, FMM800, FMM80A, FMM880, FMM920, FMP100, FMT100, FMU125, FMU126, FMU130, MSP500, MTB100",Bluetooth Low Energy
331,Geofence zone 25,1,Unsigned,0,1,1,,"0 – target left zone
1 – target entered zone","FMB640, FMB641, FMC640, FMC650, FMM640, FMM650",Eventual I/O elements
331,BLE 1 Custom #1,256,Hex,0,4294967295,1,,Custom IO element for BLE sensor,"GH5200, TAT100, TAT140, TAT141, TAT240, TFT100, TMT250, TST100",Bluetooth Low Energy
332,BLE 2 Custom #1,-1,Hex,0,0,1,,Custom IO element for BLE sensor,"FM3001, FMB001, FMB002, FMB003, FMB010, FMB020, FMB110, FMB120, FMB122, FMB125, FMB130, FMB140, FMB150, FMB202, FMB204, FMB206, FMB208, FMB209, FMB225, FMB900, FMB910, FMB920, FMB962, FMB964, FMB965, FMC001, FMC003, FMC125, FMC130, FMC150, FMC225, FMC250, FMC800, FMC880, FMC920, FMM001, FMM003, FMM125, FMM130, FMM150, FMM250, FMM800, FMM80A, FMM880, FMM920, FMP100, FMT100, FMU125, FMU126, FMU130, MSP500, MTB100",Bluetooth Low Energy
332,Geofence zone 26,1,Unsigned,0,1,1,,"0 – target left zone
1 – target entered zone","FMB640, FMB641, FMC640, FMC650, FMM640, FMM650",Eventual I/O elements
332,BLE 2 Custom #1,256,Hex,0,4294967295,1,,Custom IO element for BLE sensor,"GH5200, TAT100, TAT140, TAT141, TAT240, TFT100, TMT250, TST100",Bluetooth Low Energy
333,BLE 3 Custom #1,-1,Hex,0,0,1,,Custom IO element for BLE sensor,"FM3001, FMB001, FMB002, FMB003, FMB010, FMB020, FMB110, FMB120, FMB122, FMB125, FMB130, FMB140, FMB150, FMB202, FMB204, FMB206, FMB208, FMB209, FMB225, FMB900, FMB910, FMB920, FMB962, FMB964, FMB965, FMC001, FMC003, FMC125, FMC130, FMC150, FMC225, FMC250, FMC800, FMC880, FMC920, FMM001, FMM003, FMM125, FMM130, FMM150, FMM250, FMM800, FMM80A, FMM880, FMM920, FMP100, FMT100, FMU125, FMU126, FMU130, MSP500, MTB100",Bluetooth Low Energy
333,Geofence zone 27,1,Unsigned,0,1,1,,"0 – target left zone
1 – target entered zone","FMB640, FMB641, FMC640, FMC650, FMM640, FMM650",Eventual I/O elements
333,BLE 3 Custom #1,256,Hex,0,4294967295,1,,Custom IO element for BLE sensor,"GH5200, TAT100, TAT140, TAT141, TAT240, TFT100, TMT250, TST100",Bluetooth Low Energy
334,BLE 4 Custom #1,-1,Hex,0,0,1,,Custom IO element for BLE sensor,"FM3001, FMB001, FMB002, FMB003, FMB010, FMB020, FMB110, FMB120, FMB122, FMB125, FMB130, FMB140, FMB150, FMB202, FMB204, FMB206, FMB208, FMB209, FMB225, FMB900, FMB910, FMB920, FMB962, FMB964, FMB965, FMC001, FMC003, FMC125, FMC130, FMC150, FMC225, FMC250, FMC800, FMC880, FMC920, FMM001, FMM003, FMM125, FMM130, FMM150, FMM250, FMM800, FMM80A, FMM880, FMM920, FMP100, FMT100, FMU125, FMU126, FMU130, MSP500, MTB100",Bluetooth Low Energy
334,Geofence zone 28,1,Unsigned,0,1,1,,"0 – target left zone
1 – target entered zone","FMB640, FMB641, FMC640, FMC650, FMM640, FMM650",Eventual I/O elements
334,BLE 4 Custom #1,256,Hex,0,4294967295,1,,Custom IO element for BLE sensor,"GH5200, TAT100, TAT140, TAT141, TAT240, TFT100, TMT250, TST100",Bluetooth Low Energy
335,BLE Luminosity #1,2,Unsigned,0,0,1,lx,Luminosity value of BLE sensor,"FM3001, FMB001, FMB002, FMB003, FMB010, FMB020, FMB110, FMB120, FMB122, FMB125, FMB130, FMB140, FMB150, FMB202, FMB204, FMB206, FMB208, FMB209, FMB225, FMB900, FMB910, FMB920, FMB962, FMB964, FMB965, FMC001, FMC003, FMC125, FMC130, FMC150, FMC225, FMC250, FMC800, FMC880, FMC920, FMM001, FMM003, FMM125, FMM130, FMM150, FMM250, FMM800, FMM80A, FMM880, FMM920, FMP100, FMT100, FMU125, FMU126, FMU130, MSP500, MTB100",Bluetooth Low Energy
335,Geofence zone 29,1,Unsigned,0,1,1,,"0 – target left zone
1 – target entered zone","FMB640, FMB641, FMC640, FMC650, FMM640, FMM650",Eventual I/O elements
336,BLE Luminosity #2,2,Unsigned,0,0,1,lx,Luminosity value of BLE sensor,"FM3001, FMB001, FMB002, FMB003, FMB010, FMB020, FMB110, FMB120, FMB122, FMB125, FMB130, FMB140, FMB150, FMB202, FMB204, FMB206, FMB208, FMB209, FMB225, FMB900, FMB910, FMB920, FMB962, FMB964, FMB965, FMC001, FMC003, FMC125, FMC130, FMC150, FMC225, FMC250, FMC800, FMC880, FMC920, FMM001, FMM003, FMM125, FMM130, FMM150, FMM250, FMM800, FMM80A, FMM880, FMM920, FMP100, FMT100, FMU125, FMU126, FMU130, MSP500, MTB100",Bluetooth Low Energy
336,Geofence zone 30,1,Unsigned,0,1,1,,"0 – target left zone
1 – target entered zone","FMB640, FMB641, FMC640, FMC650, FMM640, FMM650",Eventual I/O elements
337,BLE Luminosity #3,2,Unsigned,0,0,1,lx,Luminosity value of BLE sensor,"FM3001, FMB001, FMB002, FMB003, FMB010, FMB020, FMB110, FMB120, FMB122, FMB125, FMB130, FMB140, FMB150, FMB202, FMB204, FMB206, FMB208, FMB209, FMB225, FMB900, FMB910, FMB920, FMB962, FMB964, FMB965, FMC001, FMC003, FMC125, FMC130, FMC150, FMC225, FMC250, FMC800, FMC880, FMC920, FMM001, FMM003, FMM125, FMM130, FMM150, FMM250, FMM800, FMM80A, FMM880, FMM920, FMP100, FMT100, FMU125, FMU126, FMU130, MSP500, MTB100",Bluetooth Low Energy
337,Geofence zone 31,1,Unsigned,0,1,1,,"0 – target left zone
1 – target entered zone","FMB640, FMB641, FMC640, FMC650, FMM640, FMM650",Eventual I/O elements
338,BLE Luminosity #4,2,Unsigned,0,0,1,lx,Luminosity value of BLE sensor,"FM3001, FMB001, FMB002, FMB003, FMB010, FMB020, FMB110, FMB120, FMB122, FMB125, FMB130, FMB140, FMB150, FMB202, FMB204, FMB206, FMB208, FMB209, FMB225, FMB900, FMB910, FMB920, FMB962, FMB964, FMB965, FMC001, FMC003, FMC125, FMC130, FMC150, FMC225, FMC250, FMC800, FMC880, FMC920, FMM001, FMM003, FMM125, FMM130, FMM150, FMM250, FMM800, FMM80A, FMM880, FMM920, FMP100, FMT100, FMU125, FMU126, FMU130, MSP500, MTB100",Bluetooth Low Energy
338,Geofence zone 32,1,Unsigned,0,1,1,,"0 – target left zone
1 – target entered zone","FMB640, FMB641, FMC640, FMC650, FMM640, FMM650",Eventual I/O elements
339,Geofence zone 33,1,Unsigned,0,1,1,,"0 – target left zone
1 – target entered zone","FMB640, FMB641, FMC640, FMC650, FMM640, FMM650",Eventual I/O elements
339,Serial number,14,ASCII,0,0,1,,Scooter serial number,TST100,ES/MAX/M365
340,Geofence zone 34,1,Unsigned,0,1,1,,"0 – target left zone
1 – target entered zone","FMB640, FMB641, FMC640, FMC650, FMM640, FMM650",Eventual I/O elements
340,Master control FW version[1],2,Unsigned,0,65535,1,,"Scooter's PCB and FW versions. First 4 bits (MSB) describe PCB version and the rest 12 bits - FW version. For example, IO value is 0x1101, it means PCB version is 1 and FW version V1.0.1.",TST100,ES/MAX/FitRider
341,Geofence zone 35,1,Unsigned,0,1,1,,"0 – target left zone
1 – target entered zone","FMB640, FMB641, FMC640, FMC650, FMM640, FMM650",Eventual I/O elements
341,Error,1,Unsigned,10,50,1,,Scooter error code from 10 to 50.,TST100,ES/MAX/M365/FitRider
342,Geofence zone 36,1,Unsigned,0,1,1,,"0 – target left zone
1 – target entered zone","FMB640, FMB641, FMC640, FMC650, FMM640, FMM650",Eventual I/O elements
342,Alarm code,1,Unsigned,9,12,1,,"9 – alarm for being pushed in lock mode 
12 – alarm for high recoil energy during brake",TST100,ES/MAX/M365
343,Geofence zone 37,1,Unsigned,0,1,1,,"0 – target left zone
1 – target entered zone","FMB640, FMB641, FMC640, FMC650, FMM640, FMM650",Eventual I/O elements
344,Geofence zone 38,1,Unsigned,0,1,1,,"0 – target left zone
1 – target entered zone","FMB640, FMB641, FMC640, FMC650, FMM640, FMM650, TST100",Eventual I/O elements
345,Geofence zone 39,1,Unsigned,0,1,1,,"0 – target left zone
1 – target entered zone","FMB640, FMB641, FMC640, FMC650, FMM640, FMM650, TST100",Eventual I/O elements
346,Geofence zone 40,1,Unsigned,0,1,1,,"0 – target left zone
1 – target entered zone","FMB640, FMB641, FMC640, FMC650, FMM640, FMM650, TST100",Eventual I/O elements
347,Geofence zone 41,1,Unsigned,0,1,1,,"0 – target left zone
1 – target entered zone","FMB640, FMB641, FMC640, FMC650, FMM640, FMM650, TST100",Eventual I/O elements
348,Geofence zone 42,1,Unsigned,0,1,1,,"0 – target left zone
1 – target entered zone","FMB640, FMB641, FMC640, FMC650, FMM640, FMM650",Eventual I/O elements
349,Geofence zone 43,1,Unsigned,0,1,1,,"0 – target left zone
1 – target entered zone","FMB640, FMB641, FMC640, FMC650, FMM640, FMM650",Eventual I/O elements
349,Current operation mode,1,Unsigned,0,2,1,,"0 – NORMAL, 1 – ECO, 2 – SPORT",TST100,ES/MAX
350,Geofence zone 44,1,Unsigned,0,1,1,,"0 – target left zone
1 – target entered zone","FMB640, FMB641, FMC640, FMC650, FMM640, FMM650",Eventual I/O elements
350,Internal battery voltage,2,Unsigned,0,42000,1,mV,Scooter's internal batteryt voltage,TST100,ES/MAX/M365
351,Geofence zone 45,1,Unsigned,0,1,1,,"0 – target left zone
1 – target entered zone","FMB640, FMB641, FMC640, FMC650, FMM640, FMM650",Eventual I/O elements
351,External battery voltage,2,Unsigned,0,42000,1,mV,Scooter's external battery voltage,TST100,ES
